城市,日期,AQI,质量等级,PC1,PC2,聚类,PM2.5,PM10,NO2,SO2,CO,O3
兰州市,2016-10-29,60,良,-0.7446092386359512,-1.0064117782296893,0,39,71.0,41.0,10,0.97,42
兰州市,2016-10-30,77,良,0.1123717275570376,-0.42493616268636203,0,49,101.0,37.0,15,1.19,43
兰州市,2016-10-31,98,良,1.4911449537661632,-0.501379722672911,0,51,141.0,62.0,18,1.38,35
兰州市,2016-11-01,104,轻度污染,2.6157932810118263,-0.17366820998195226,2,63,156.0,65.0,22,1.68,31
兰州市,2016-11-02,114,轻度污染,3.944886118635651,-0.393298586481705,2,76,174.0,85.0,28,2.02,35
兰州市,2016-11-03,138,轻度污染,5.075544808475365,0.19437661553064045,2,91,209.0,90.5,29,2.4,44
兰州市,2016-11-04,141,轻度污染,5.648281348233074,0.7201137181172499,2,91,212.0,90.5,27,2.4,34
兰州市,2016-11-05,137,轻度污染,5.925374071383665,0.7248321422085833,2,91,206.0,90.5,30,2.31,30
兰州市,2016-11-06,102,轻度污染,2.3532899238953062,1.981818517085283,3,51,151.0,47.0,22,0.96,57
兰州市,2016-11-07,122,轻度污染,1.4599942863090625,2.4680254096486687,3,54,191.0,31.0,14,0.74,64
兰州市,2016-11-08,122,轻度污染,3.841434789142881,1.2302111112523595,2,68,192.0,65.0,25,1.35,34
兰州市,2016-11-09,121,轻度污染,4.356694219229572,0.8527817480964474,2,71,191.0,73.0,29,1.67,37
兰州市,2016-11-10,141,轻度污染,5.325778750615065,0.8976307852268788,2,91,214.5,88.0,32,1.9,47
兰州市,2016-11-11,141,轻度污染,5.696045741853718,1.1479039353744975,2,91,214.5,78.0,33,2.03,31
兰州市,2016-11-12,141,轻度污染,5.94204196913888,0.9461073660867438,2,90,214.5,83.0,38,2.09,36
兰州市,2016-11-13,141,轻度污染,6.407999672753427,0.7054396489981779,2,91,214.5,90.5,38,2.24,30
兰州市,2016-11-14,118,轻度污染,5.122236821874555,0.7994079223104216,2,66,184.0,80.0,38,1.77,39
兰州市,2016-11-15,130,轻度污染,6.188365617000423,0.32151639468056215,2,91,205.0,90.5,38,2.48,43
兰州市,2016-11-16,141,轻度污染,6.547038651562303,0.6025958830036366,2,91,214.5,90.5,38,2.6,42
兰州市,2016-11-17,141,轻度污染,6.981948305123027,0.5215328302943184,2,91,214.5,90.5,38,2.9,33
兰州市,2016-11-18,141,轻度污染,5.993110538807952,1.404164758758105,2,91,214.5,87.0,32,2.25,53
兰州市,2016-11-19,141,轻度污染,4.205032419439962,2.5355068743572744,2,79,214.5,57.0,22,1.22,44
兰州市,2016-11-20,141,轻度污染,6.472380862360582,0.8073163370256095,2,89,214.5,90.0,38,2.24,32
兰州市,2016-11-21,103,轻度污染,2.1757319405382995,2.424275552417563,3,44,153.0,33.0,24,0.65,51
兰州市,2016-11-22,70,良,0.6865880361027913,0.9656861935076787,3,32,88.0,29.0,18,0.77,46
兰州市,2016-11-23,82,良,2.1627894757386286,-0.7010641280168196,0,47,112.0,47.0,35,1.27,32
兰州市,2016-11-24,96,良,3.0047807666977313,-0.3922420730628155,2,62,139.0,53.0,38,1.42,33
兰州市,2016-11-25,121,轻度污染,3.064821983726375,0.5940605481460424,2,62,188.0,48.0,38,1.11,37
兰州市,2016-11-26,141,轻度污染,5.307801229776329,0.5239966945062988,2,91,214.5,75.0,38,2.01,31
兰州市,2016-11-27,141,轻度污染,6.055268102808015,0.4509299918957923,2,91,214.5,86.0,38,2.51,32
兰州市,2016-11-28,117,轻度污染,4.436603464482438,1.2287906550852528,2,76,181.0,55.0,38,1.72,40
兰州市,2016-11-29,97,良,2.473042590752592,0.961130979478146,2,49,143.0,50.0,29,1.14,49
兰州市,2016-11-30,121,轻度污染,5.123147924428853,-0.3362306114898611,2,79,189.0,84.0,38,2.22,37
兰州市,2016-12-01,133,轻度污染,6.19634255784178,0.05053118449453267,2,91,201.0,90.5,38,2.55,33
兰州市,2016-12-02,141,轻度污染,6.29551784803729,0.35706527983534486,2,91,198.0,90.5,34,2.55,29
兰州市,2016-12-03,141,轻度污染,6.793748640194802,0.46395446634712806,2,91,214.5,90.5,38,2.79,31
兰州市,2016-12-04,141,轻度污染,6.9774969686749495,0.3553022857526438,2,91,214.5,90.5,38,3.19,37
兰州市,2016-12-05,102,轻度污染,3.279898894697244,1.3815833977554135,2,54,146.0,59.0,25,1.33,44
兰州市,2016-12-06,113,轻度污染,5.352626473102602,-0.6350633322088362,2,70,173.0,88.0,38,2.43,32
兰州市,2016-12-07,125,轻度污染,6.2720566078830515,-0.2239286623505951,2,91,189.0,90.5,38,2.75,34
兰州市,2016-12-08,141,轻度污染,6.763915338758025,0.045585961759408836,2,91,213.0,90.5,38,2.92,28
兰州市,2016-12-09,137,轻度污染,6.664772900778016,0.2777801498386433,2,91,193.0,90.5,38,2.69,27
兰州市,2016-12-10,141,轻度污染,6.3992213219389535,0.418363939474902,2,91,191.0,90.5,38,2.63,40
兰州市,2016-12-11,141,轻度污染,6.39909380548189,0.8081218725776411,2,91,214.0,90.5,29,2.81,37
兰州市,2016-12-12,112,轻度污染,4.4696324444068845,1.3710046650941508,2,74,167.0,66.0,24,1.62,29
兰州市,2016-12-13,122,轻度污染,5.139876596156493,0.5013196116939639,2,83,182.0,75.0,29,2.08,29
兰州市,2016-12-14,105,轻度污染,4.945092513543789,0.15776449737049056,2,73,155.0,78.0,30,2.03,23
兰州市,2016-12-15,100,良,4.6164276558726005,-0.36596798451959106,2,69,146.0,77.0,33,2.03,25
兰州市,2016-12-16,126,轻度污染,5.744105175614546,-0.4699536653278002,2,91,174.0,90.5,34,2.53,30
兰州市,2016-12-17,141,轻度污染,6.513739551518907,-0.03594198675768554,2,91,195.0,90.5,38,2.71,26
兰州市,2016-12-18,141,轻度污染,7.01932571391343,0.31592523578463544,2,91,214.0,90.5,38,3.18,34
兰州市,2016-12-19,141,轻度污染,6.927434044062736,0.33302121622880226,2,91,207.0,90.5,38,2.93,29
兰州市,2016-12-20,141,轻度污染,6.109161944649797,1.2801811655017339,2,91,214.5,73.0,37,2.31,39
兰州市,2016-12-21,141,轻度污染,3.9833666404635024,2.3690643656093178,2,67,214.5,52.0,23,1.27,39
兰州市,2016-12-22,141,轻度污染,6.288964380311802,0.5778492120917219,2,75,214.5,77.0,38,2.44,16
兰州市,2016-12-23,138,轻度污染,6.883110103422935,0.5242896376577139,2,91,214.5,90.5,38,2.78,31
兰州市,2016-12-24,115,轻度污染,5.810794012845831,0.5285801306900784,2,85,167.0,81.0,38,2.4,42
兰州市,2016-12-25,94,良,1.9012693433136767,1.4393312229911237,3,45,132.0,37.0,22,1.0,49
兰州市,2016-12-26,74,良,0.716483438818678,0.7762749826997005,3,34,97.0,33.0,20,0.9,55
兰州市,2016-12-27,101,轻度污染,3.755181364268244,-1.0868550686825482,2,68,139.0,81.0,34,2.09,44
兰州市,2016-12-28,91,良,3.727810733639192,-0.6821817881593277,2,61,126.0,70.0,35,2.02,34
兰州市,2016-12-29,82,良,3.482047698634204,-1.4532743923131508,2,50,111.0,74.0,38,1.94,24
兰州市,2016-12-30,113,轻度污染,4.835373617957411,-1.3858204272357648,2,84,151.0,85.0,38,2.53,29
兰州市,2016-12-31,122,轻度污染,5.759332683302692,-0.9588019609177489,2,91,160.0,90.5,38,2.82,24
兰州市,2017-01-01,95,良,4.5267684771810295,-0.6226412515219496,2,68,126.0,73.0,38,2.18,22
兰州市,2017-01-02,128,轻度污染,5.51008427803814,-0.8942499210452156,2,91,157.0,86.0,38,2.62,30
兰州市,2017-01-03,141,轻度污染,6.500033498217779,-0.36036822182847045,2,91,178.0,90.5,38,3.08,29
兰州市,2017-01-04,141,轻度污染,7.238360109851713,0.04240944094931538,2,91,210.0,90.5,38,3.53,31
兰州市,2017-01-05,141,轻度污染,7.02379420816229,0.28018079754160347,2,91,201.0,90.5,38,3.15,34
兰州市,2017-01-06,84,良,3.2550153043806063,1.093037142191233,2,51,116.0,53.0,33,1.26,45
兰州市,2017-01-07,73,良,2.7018288022013848,-0.8845372947754633,2,47,91.0,65.0,31,1.61,36
兰州市,2017-01-08,68,良,1.8836652302703405,-0.7261359369755818,0,44,84.0,52.0,31,1.32,42
兰州市,2017-01-09,53,良,0.5191835499002785,-0.7086761500583582,0,31,56.0,41.0,28,0.97,50
兰州市,2017-01-10,47,优,-0.9491064876811842,-0.43381461786943026,1,25,47.0,28.0,20,0.75,65
兰州市,2017-01-11,77,良,1.7512706616966323,-1.9288244403821622,0,52,91.0,61.0,31,1.55,28
兰州市,2017-01-12,115,轻度污染,3.9510939082105794,-1.2726718485769,2,86,142.0,78.0,36,2.14,32
兰州市,2017-01-13,128,轻度污染,4.953968749133275,-0.39269567358393337,2,91,163.0,84.0,38,2.17,33
兰州市,2017-01-14,117,轻度污染,4.557496078347425,0.2782230890170217,2,87,149.0,74.0,38,1.89,43
兰州市,2017-01-15,87,良,2.7611198942957844,0.33734464550523496,2,55,119.0,56.0,38,1.27,53
兰州市,2017-01-16,79,良,1.628263364491703,-0.17012335717580385,0,39,107.0,50.0,34,0.98,50
兰州市,2017-01-17,67,良,1.1490760133036668,-0.28367594175104116,0,39,83.0,45.0,30,1.0,52
兰州市,2017-01-18,86,良,2.292880504151218,-0.584351021732348,2,59,113.0,55.0,36,1.3,50
兰州市,2017-01-19,141,轻度污染,2.2146868113436327,1.9418961276383133,3,74,214.5,40.0,23,0.89,65
兰州市,2017-01-20,138,轻度污染,4.63163612314851,1.191539183975672,2,71,214.5,63.0,38,1.67,35
兰州市,2017-01-21,99,良,4.088202369276559,0.09097715055326039,2,60,145.0,70.0,38,1.97,38
兰州市,2017-01-22,86,良,3.287579193213331,-0.924256288954441,2,54,118.0,70.0,38,1.93,40
兰州市,2017-01-23,107,轻度污染,4.606851454721086,-1.2109308396443814,2,78,147.0,83.0,38,2.51,37
兰州市,2017-01-24,124,轻度污染,5.70721949532778,-0.6564408934746643,2,91,167.0,90.5,38,2.79,39
兰州市,2017-01-25,141,轻度污染,5.750199243238304,0.7446639257665506,2,91,214.5,77.0,38,2.39,45
兰州市,2017-01-26,141,轻度污染,2.878376045698095,3.821632324731888,3,91,214.5,28.0,15,0.68,58
兰州市,2017-01-27,141,轻度污染,3.8224749808402225,2.1759628316522255,2,63,214.5,49.0,27,1.4,44
兰州市,2017-01-28,141,轻度污染,2.8790040192398667,2.9093733612826083,3,56,214.5,30.0,28,0.9,56
兰州市,2017-01-29,102,轻度污染,1.3077573621370588,2.6366915058342117,3,35,152.0,27.0,18,0.8,66
兰州市,2017-01-30,93,良,1.4041424946110892,1.0129129046471168,3,37,133.0,31.0,28,1.04,56
兰州市,2017-01-31,86,良,1.2471085458684699,0.44445521973745933,0,39,120.0,37.0,27,1.11,52
兰州市,2017-02-01,81,良,1.780168761342251,-0.4388384699241019,0,46,109.0,46.0,32,1.44,43
兰州市,2017-02-02,89,良,1.5261512364993879,0.0015864814462809745,0,63,115.0,45.0,19,1.67,50
兰州市,2017-02-03,91,良,2.2060527248886466,-0.15058616325047214,2,66,121.0,51.0,27,1.66,46
兰州市,2017-02-04,88,良,2.574270236309416,-0.626934895178654,2,59,121.0,68.0,29,1.84,49
兰州市,2017-02-05,113,轻度污染,4.2555620361992235,-0.8379182435644854,2,83,150.0,85.0,36,2.31,51
兰州市,2017-02-06,101,轻度污染,2.5201775909294333,0.9508535341448766,2,62,144.0,38.0,30,1.4,46
兰州市,2017-02-07,86,良,-0.34360190197469814,1.8769216969616287,3,30,121.0,19.0,14,0.6,76
兰州市,2017-02-08,63,良,-0.45541045258730634,0.7217501671233704,0,33,71.0,29.0,14,0.76,68
兰州市,2017-02-09,84,良,0.8667063265485152,-0.009969463464987864,0,61,100.0,46.0,15,1.23,55
兰州市,2017-02-10,55,良,-0.23831093881126822,0.08503696852463417,0,30,58.0,34.0,24,0.83,70
兰州市,2017-02-11,89,良,1.7317697472411535,-1.1241064357436157,0,59,104.0,64.0,27,1.64,55
兰州市,2017-02-12,125,轻度污染,3.873930263959785,-0.422441225163393,2,91,152.0,81.0,28,2.15,49
兰州市,2017-02-13,109,轻度污染,3.6643921080529296,0.5722015637680753,2,81,139.0,71.0,32,1.91,65
兰州市,2017-02-14,87,良,2.9267700961505545,-0.15209451075612926,2,61,114.0,72.0,25,1.92,52
兰州市,2017-02-15,108,轻度污染,3.1562428362344166,-0.03553721529968853,2,68,148.0,68.0,27,2.06,61
兰州市,2017-02-16,132,轻度污染,2.4349141298031087,1.6338615442187105,3,50,211.0,42.0,23,1.36,54
兰州市,2017-02-17,115,轻度污染,2.639564802639912,1.721328138753555,3,50,179.0,49.0,22,1.35,53
兰州市,2017-02-18,117,轻度污染,4.067447642067333,0.4915978833851728,2,66,181.0,72.0,31,2.08,53
兰州市,2017-02-19,119,轻度污染,4.553860646130512,0.4236622562718269,2,76,186.0,75.0,34,2.24,53
兰州市,2017-02-20,141,轻度污染,2.5815710715292277,2.216566185134604,3,62,214.5,41.0,21,1.4,65
兰州市,2017-02-21,141,轻度污染,2.3483541746845495,3.357624620871523,3,70,214.5,25.0,22,0.73,63
兰州市,2017-02-22,117,轻度污染,1.8748620093350352,2.701186021178126,3,52,182.0,32.0,23,0.78,66
兰州市,2017-02-23,89,良,1.6082868851497985,1.2390719341360263,3,52,124.0,49.0,17,1.21,62
兰州市,2017-02-24,90,良,1.4961861296141648,0.8962291504238113,3,64,121.0,51.0,16,1.3,71
兰州市,2017-02-25,63,良,0.27945566533743615,0.4582988822836224,0,37,74.0,43.0,19,1.01,75
兰州市,2017-02-26,71,良,0.6110304505009393,-0.24473143077283926,0,46,90.0,50.0,24,1.22,77
兰州市,2017-02-27,80,良,1.069533205070766,-0.028733451442741188,0,53,105.0,53.0,25,1.33,78
兰州市,2017-02-28,92,良,-0.4099206683440033,1.179772480605193,3,34,125.0,33.0,16,0.81,90
兰州市,2017-03-01,141,轻度污染,0.7906010018419128,2.134848512779155,3,50,214.5,42.0,11,0.82,78
兰州市,2017-03-02,99,良,1.7339172116184043,1.4465733295909384,3,42,146.0,54.0,22,1.22,67
兰州市,2017-03-03,101,轻度污染,1.4333129960378757,0.5605086895122889,0,46,150.0,57.0,23,1.26,67
兰州市,2017-03-04,79,良,0.874447225586662,0.35276307468148443,0,44,104.0,52.0,20,1.12,62
兰州市,2017-03-05,59,良,-1.120931752654854,0.42955304171660197,1,30,62.0,35.0,12,0.75,81
兰州市,2017-03-06,68,良,-0.2553907883610707,-0.47771297935215895,0,39,83.0,49.0,16,1.11,69
兰州市,2017-03-07,59,良,-1.0592783489853634,0.05101385426889836,1,30,64.0,40.0,17,0.79,88
兰州市,2017-03-08,71,良,0.1988287405628728,-0.6941914696449828,0,43,90.0,58.0,21,1.16,72
兰州市,2017-03-09,70,良,0.3674359916024183,-0.4780355585809239,0,43,88.0,50.0,25,1.09,66
兰州市,2017-03-10,66,良,-0.24062663850567878,-0.208599943856737,0,44,77.0,40.0,14,1.08,58
兰州市,2017-03-11,65,良,-0.90601341118891,0.3648783731064469,1,45,72.0,35.0,15,0.82,88
兰州市,2017-03-12,63,良,-0.9670466810980465,0.20454459627532665,1,43,64.0,33.0,12,0.83,76
兰州市,2017-03-13,64,良,-0.9239527253932458,0.21033936293238792,1,43,66.0,32.0,15,0.83,81
兰州市,2017-03-14,68,良,-0.4468078947182663,-0.050903126660053116,0,48,67.0,44.0,11,1.04,73
兰州市,2017-03-15,78,良,0.20754707625577093,0.11667466273569825,0,56,89.0,53.0,12,1.23,79
兰州市,2017-03-16,107,轻度污染,1.460887472715362,0.7909031582107328,3,79,131.0,59.0,15,1.41,85
兰州市,2017-03-17,69,良,-0.0893191967661478,1.3260112388920835,3,45,82.0,34.0,10,0.93,76
兰州市,2017-03-18,84,良,1.086167045457654,-0.08723198318019328,0,59,107.0,55.0,14,1.46,60
兰州市,2017-03-19,66,良,-0.11475843498195056,0.5976087962626567,0,46,71.0,39.0,8,1.27,76
兰州市,2017-03-20,84,良,0.6614068941118267,0.05642618283709428,0,48,113.0,51.0,14,1.3,65
兰州市,2017-03-21,72,良,0.2665551885540794,0.35421293427365325,0,41,91.0,47.0,11,1.17,65
兰州市,2017-03-22,73,良,0.5587525788272826,-0.23130749677813944,0,46,91.0,50.0,12,1.28,50
兰州市,2017-03-23,68,良,-0.9330809224002209,0.7467158495900843,1,40,83.0,29.0,8,0.68,70
兰州市,2017-03-24,90,良,-0.27400578699077377,0.8419609357838559,0,45,129.0,33.0,11,0.71,64
兰州市,2017-03-25,91,良,-0.9319280490403667,1.675375617252362,3,32,129.0,25.0,9,0.58,83
兰州市,2017-03-26,107,轻度污染,0.6712880504738126,0.9429000383245983,3,43,162.0,54.0,13,0.96,67
兰州市,2017-03-27,120,轻度污染,1.54459874244433,1.3011873194457257,3,54,179.0,56.0,18,1.19,71
兰州市,2017-03-28,141,轻度污染,2.0102974824269846,2.8060368971372425,3,84,214.5,41.0,12,0.83,64
兰州市,2017-03-29,125,轻度污染,1.9758894215111829,2.5693474312637252,3,58,198.0,45.0,16,0.96,64
兰州市,2017-03-30,59,良,-0.7844824386907814,1.725114462056221,3,28,67.0,29.0,9,0.65,83
兰州市,2017-03-31,62,良,-1.2307902809516376,0.13571602707032368,1,28,67.0,33.0,15,0.7,83
兰州市,2017-04-01,76,良,-0.19621721146592422,-0.19049489293291655,0,34,100.0,55.0,13,0.85,66
兰州市,2017-04-02,79,良,0.02227191440788315,0.2603340526094056,0,40,106.0,50.0,11,0.9,62
兰州市,2017-04-03,69,良,-0.10332200693802006,0.1605457573032334,0,45,83.0,46.0,8,0.94,54
兰州市,2017-04-04,87,良,0.12034424904166274,0.365184356059789,0,60,103.0,47.0,10,1.07,70
兰州市,2017-04-05,98,良,0.9472773434691475,0.5068777211650417,0,55,138.0,66.0,14,1.07,72
兰州市,2017-04-06,97,良,0.025103272111246865,1.6640565782960266,3,48,141.0,38.0,8,0.79,76
兰州市,2017-04-07,129,轻度污染,1.010217052914466,2.469979029557156,3,66,206.0,31.0,12,0.71,70
兰州市,2017-04-08,50,优,-0.6778007019762718,1.4858656132676153,3,32,50.0,23.0,6,0.62,56
兰州市,2017-04-09,57,良,-1.0936167171953193,-0.22049056704192377,1,39,58.0,31.0,6,0.68,49
兰州市,2017-04-10,56,良,-1.2613238180800959,0.10328873714134612,1,39,54.0,30.0,7,0.58,61
兰州市,2017-04-11,60,良,-0.7779180987358327,-0.38635728284868776,0,37,67.0,46.0,8,0.78,57
兰州市,2017-04-12,82,良,-0.26473928481704107,0.08306609134196571,0,42,112.0,45.0,10,0.89,60
兰州市,2017-04-13,87,良,0.24587063619948335,0.5456426181335969,0,47,119.0,54.0,13,0.83,70
兰州市,2017-04-14,107,轻度污染,0.5539675899310589,1.08205214860624,3,49,162.0,51.0,14,0.84,72
兰州市,2017-04-15,61,良,-1.1167009652043471,1.370657084689557,1,34,71.0,34.0,5,0.58,81
兰州市,2017-04-16,82,良,-0.5048786566807494,0.3253321316646183,0,45,111.0,40.0,9,0.62,57
兰州市,2017-04-17,141,轻度污染,1.643331340624912,2.201874653329619,3,91,214.5,45.0,11,0.75,69
兰州市,2017-04-18,141,轻度污染,2.137428496607472,3.7492230306101644,3,91,214.5,40.0,7,0.65,71
兰州市,2017-04-19,70,良,-0.8196795054923292,2.8546011861590124,3,32,85.0,21.0,5,0.43,92
兰州市,2017-04-20,93,良,-0.17250676105644974,1.1130206994241183,3,44,134.0,37.0,8,0.61,66
兰州市,2017-04-21,140,轻度污染,1.146980702194473,2.2148576350788995,3,57,214.5,47.0,8,0.67,67
兰州市,2017-04-22,106,轻度污染,1.0953715510253133,2.401187031954103,3,42,154.0,51.0,11,0.75,77
兰州市,2017-04-23,92,良,0.38710600624792835,1.3054807316907449,3,35,120.0,56.0,13,0.79,86
兰州市,2017-04-23,92,良,0.04520792736604933,0.9258541007192318,3,35,120.0,56.0,13,0.79,86
兰州市,2017-04-24,99,良,-0.08052168037531612,1.2775857354656361,3,40,144.0,50.0,11,0.66,82
兰州市,2017-04-25,65,良,-1.9446565409730756,1.8565232791693587,1,30,67.0,19.0,6,0.49,106
兰州市,2017-04-26,57,良,-1.7965478804410622,0.2870174196744174,1,28,61.0,33.0,5,0.52,73
兰州市,2017-04-27,73,良,-1.234004053798701,0.04936606866536029,1,36,87.0,46.0,7,0.65,75
兰州市,2017-04-28,87,良,-0.4096769484282636,0.28153149942217565,0,39,111.0,52.0,14,0.76,78
兰州市,2017-04-29,91,良,-0.19223480894343423,0.6249231121947332,0,41,110.0,54.0,16,0.79,88
兰州市,2017-04-30,74,良,-1.5378826290677088,1.6501856980619478,1,37,88.0,28.0,10,0.59,112
兰州市,2017-05-01,94,良,-0.46577651731658765,0.6599507324121134,0,41,119.0,52.0,14,0.8,95
兰州市,2017-05-02,80,良,-0.9865473102296799,1.9205081244556832,3,52,106.0,26.0,5,0.57,91
兰州市,2017-05-03,141,轻度污染,0.20625291726704573,2.7090871302158868,3,69,214.5,28.0,5,0.45,79
兰州市,2017-05-04,141,轻度污染,1.8993239443394536,3.879747750791542,3,91,214.5,36.0,9,0.56,78
兰州市,2017-05-05,141,轻度污染,1.6798763271118873,4.342891216548615,3,91,214.5,28.0,7,0.37,81
兰州市,2017-05-06,141,轻度污染,2.580584756512054,3.6051024933616067,3,88,214.5,46.0,10,0.67,69
兰州市,2017-05-07,82,良,0.3669147452676323,2.936994899000365,3,47,109.0,32.0,5,0.57,82
兰州市,2017-05-08,84,良,0.06553602707689883,1.27732551859817,3,42,102.0,46.0,12,0.69,91
兰州市,2017-05-09,105,轻度污染,0.4856421894487611,1.8750914486143524,3,47,157.0,43.0,10,0.63,83
兰州市,2017-05-10,120,轻度污染,1.8621705851252104,1.8906017127407369,3,61,187.0,55.0,10,0.7,51
兰州市,2017-05-11,70,良,-0.33852267692073884,1.7001730625918472,3,30,81.0,39.0,9,0.59,82
兰州市,2017-05-12,97,良,-0.13045864296689577,0.5328151114206702,0,37,120.0,55.0,11,0.81,81
兰州市,2017-05-13,106,轻度污染,1.0650180002035088,0.9472675429090751,3,47,159.0,61.0,19,0.82,72
兰州市,2017-05-14,67,良,-2.0396295238074615,1.9431868761822653,1,27,57.0,22.0,4,0.52,111
兰州市,2017-05-15,61,良,-1.5712384466684248,0.24564681399652738,1,27,63.0,36.0,9,0.58,79
兰州市,2017-05-16,73,良,-1.0410281888370894,0.0664214847296046,1,35,86.0,45.0,10,0.65,74
兰州市,2017-05-17,79,良,-0.6336921148196342,0.31562796890757894,0,39,101.0,50.0,12,0.73,79
兰州市,2017-05-18,64,良,-1.522504619807221,0.5333570674425198,1,30,65.0,38.0,9,0.61,87
兰州市,2017-05-19,90,良,-0.9177289065790882,0.4339769904585637,1,38,108.0,52.0,11,0.7,94
兰州市,2017-05-20,71,良,-1.3467068877925725,1.2841625035045259,1,39,89.0,32.0,6,0.57,88
兰州市,2017-05-20,71,良,-1.51974111647566,0.9365817646969228,1,39,89.0,32.0,6,0.57,88
兰州市,2017-05-21,114,轻度污染,-0.7909620582900714,2.0207769473134722,3,53,164.0,23.0,9,0.45,91
兰州市,2017-05-22,109,轻度污染,0.017042322325418358,3.031831412586545,3,68,162.0,21.0,4,0.5,80
兰州市,2017-05-23,69,良,-1.3647288899318766,2.117932304332603,3,36,86.0,23.0,5,0.47,96
兰州市,2017-05-24,69,良,-1.340695060120943,0.9948006811326602,1,37,85.0,31.0,11,0.56,97
兰州市,2017-05-25,71,良,-1.0562947388283508,0.577129798458557,1,35,86.0,38.0,9,0.67,81
兰州市,2017-05-26,83,良,-0.9753621749971287,0.7238011122053472,1,37,95.0,48.0,7,0.63,90
兰州市,2017-05-27,86,良,-0.5361540977068566,0.6893385784824168,0,35,102.0,54.0,9,0.69,84
兰州市,2017-05-28,86,良,-1.1105045058421474,1.1022455097841082,1,33,92.0,46.0,9,0.65,104
兰州市,2017-05-29,107,轻度污染,-0.6079500406888066,2.490801814537402,3,58,161.0,38.0,9,0.65,127
兰州市,2017-05-30,131,轻度污染,0.8858206299947239,2.614522197309009,3,62,207.0,52.0,13,0.77,106
兰州市,2017-05-31,115,轻度污染,1.3174261338190387,2.5041035074110063,3,62,177.0,50.0,13,0.8,82
兰州市,2017-06-01,83,良,-0.7654516549398473,2.356173313420264,3,43,102.0,36.0,6,0.61,110
兰州市,2017-06-02,88,良,-0.21115174576944903,1.2506957193064487,3,47,123.0,46.0,8,0.63,81
兰州市,2017-06-03,66,良,-0.7146668546782885,1.1696487652332481,3,46,72.0,36.0,8,0.72,88
兰州市,2017-06-04,56,良,-1.366868126234976,0.5187471052378967,1,37,50.0,29.0,7,0.69,80
兰州市,2017-06-05,58,良,-1.5566589622432232,-0.030068696596443886,1,29,51.0,39.0,5,0.71,76
兰州市,2017-06-06,60,良,-1.507305249110249,-0.10231853165874312,1,30,53.0,39.0,6,0.78,75
兰州市,2017-06-07,67,良,-1.4931808373115079,0.20776767622296602,1,32,70.0,36.0,10,0.73,86
兰州市,2017-06-08,65,良,-1.4684530118429469,0.08181988077066248,1,30,61.0,39.0,9,0.71,79
兰州市,2017-06-09,56,良,-2.2610666518756815,0.3112833251078519,1,26,45.0,30.0,5,0.63,89
兰州市,2017-06-10,77,良,-1.0558248844642038,0.11591380564111757,1,41,100.0,44.0,8,0.73,74
兰州市,2017-06-11,84,良,-0.9911283653662251,0.6270573291005296,1,36,106.0,43.0,7,0.69,76
兰州市,2017-06-12,79,良,-0.8019418288574336,0.43684224764835866,1,34,93.0,48.0,9,0.77,76
兰州市,2017-06-13,61,良,-1.6315393931370215,0.5068760678848618,1,29,67.0,37.0,5,0.66,80
兰州市,2017-06-14,58,良,-1.7235240955551054,-0.052278749644272565,1,29,63.0,32.0,6,0.67,65
兰州市,2017-06-15,61,良,-1.5915421263930842,0.13813623384453577,1,34,69.0,30.0,11,0.81,84
兰州市,2017-06-16,83,良,-1.3458534656960643,0.326117101742225,1,37,81.0,44.0,10,0.82,99
兰州市,2017-06-17,85,良,-0.8196720403216237,0.6838131588724539,1,39,94.0,50.0,10,0.73,91
兰州市,2017-06-18,76,良,-1.0702025383820186,0.81896174426496,1,38,84.0,43.0,9,0.72,92
兰州市,2017-06-19,85,良,-0.3800588745730471,0.42272992568339035,0,41,115.0,53.0,10,0.77,74
兰州市,2017-06-20,69,良,-1.1643119570087024,0.5605424480368378,1,32,74.0,42.0,7,0.71,79
兰州市,2017-06-21,58,良,-1.8606422013351318,0.276083608618305,1,26,56.0,35.0,5,0.69,82
兰州市,2017-06-22,90,良,-1.3217845418776761,0.2597920362006884,1,32,91.0,43.0,13,0.69,95
兰州市,2017-06-23,89,良,-1.240121215305124,1.7003664977689243,3,35,125.0,25.0,8,0.46,86
兰州市,2017-06-24,79,良,-0.8024439530251589,0.5307654102067344,1,30,93.0,46.0,12,0.67,77
兰州市,2017-06-25,89,良,-1.029368689584467,0.6354827238060721,1,32,101.0,49.0,11,0.67,93
兰州市,2017-06-26,88,良,-1.363152076199929,0.9309805769458775,1,28,90.0,47.0,9,0.71,105
兰州市,2017-06-27,75,良,-1.576960591355394,1.0809472391755426,1,31,83.0,39.0,7,0.74,105
兰州市,2017-06-28,76,良,-1.679953849097067,1.0408134836140044,1,36,84.0,33.0,8,0.76,108
兰州市,2017-06-29,78,良,-1.4754575400566217,0.6314624322011984,1,33,80.0,44.0,6,0.76,96
兰州市,2017-06-30,74,良,-1.764729818809974,0.6186438433394646,1,26,72.0,42.0,7,0.7,100
兰州市,2017-07-01,74,良,-2.1693141464983547,0.6795340463143622,1,24,63.0,38.0,6,0.67,108
兰州市,2017-07-02,77,良,-1.934755133747016,1.0280364956997852,1,28,95.0,28.0,6,0.59,94
兰州市,2017-07-03,56,良,-2.5142991309048552,0.6008530266462484,1,19,43.0,25.0,8,0.61,100
