日期,PM2.5,PM10,NO2,SO2,CO,O3
2018-08-01,18,49.0,29.0,4,0.61,66
2018-08-02,19,38.0,28.0,5,0.6,46
2018-08-03,15,30.0,24.0,4,0.64,37
2018-08-04,27,58.0,37.0,5,0.88,81
2018-08-05,31,80.0,41.0,9,0.83,116
2018-08-06,32,92.0,22.0,7,0.55,87
2018-08-07,20,38.0,23.0,9,0.62,76
2018-08-08,20,38.0,29.0,4,0.9,88
2018-08-09,23,54.0,33.0,7,0.78,94
2018-08-10,24,44.0,29.0,4,0.65,96
2018-08-11,29,68.0,38.0,10,0.89,93
2018-08-12,31,77.0,48.0,12,0.88,63
2018-08-13,30,51.0,32.0,5,0.72,97
2018-08-14,27,54.0,30.0,8,0.79,74
2018-08-15,28,59.0,25.0,4,0.64,72
2018-08-16,21,51.0,25.0,7,0.56,79
2018-08-17,22,58.0,32.0,11,0.69,86
2018-08-18,34,81.0,38.0,20,0.83,99
2018-08-19,39,86.0,42.0,14,1.01,104
2018-08-20,28,71.0,33.0,12,0.77,78
2018-08-21,20,29.0,22.0,5,0.68,93
2018-08-22,25,52.0,35.0,6,0.76,99
2018-08-23,28,66.0,41.0,10,0.71,105
2018-08-25,26,49.0,28.0,7,0.71,88
2018-08-27,31,52.0,28.0,4,0.8,78
2018-08-29,39,80.0,26.0,5,0.87,88
2018-08-31,35,53.0,30.0,6,0.98,54
2018-09-02,18,40.0,28.0,8,0.64,63
2018-09-03,27,61.0,37.0,7,0.67,101
2018-09-04,20,46.0,42.0,8,0.66,39
2018-09-05,23,43.0,41.0,7,0.7,57
2018-09-06,21,57.0,34.0,10,0.49,48
2018-09-07,21,60.0,36.0,10,0.52,42
2018-09-08,19,64.0,39.0,11,0.82,48
2018-09-09,20,44.0,28.0,5,0.51,53
2018-09-10,27,59.0,40.0,8,0.84,50
2018-09-11,24,55.0,35.0,6,0.64,51
2018-09-12,23,55.0,38.0,15,0.59,78
2018-09-13,21,41.0,34.0,9,0.55,66
2018-09-14,24,62.0,32.0,8,0.53,48
2018-09-15,16,24.0,22.0,6,0.51,55
2018-09-16,22,36.0,28.0,6,0.56,51
2018-09-17,16,33.0,30.0,6,0.54,44
2018-09-18,18,31.0,31.0,6,0.77,39
2018-09-19,21,42.0,41.0,6,0.81,64
2018-09-20,27,65.0,46.0,15,0.92,58
2018-09-21,28,75.0,42.0,13,0.73,60
2018-09-22,28,82.0,48.0,13,0.79,71
2018-09-23,25,68.0,43.0,16,0.68,54
2018-09-24,17,41.0,28.0,5,0.62,45
2018-09-25,16,30.0,26.0,7,0.69,58
2018-09-26,17,36.0,33.0,7,0.69,53
2018-09-27,24,54.0,26.0,6,0.44,57
2018-09-28,28,77.0,43.0,9,0.82,40
2018-09-29,30,81.0,52.0,15,0.85,56
2018-09-30,27,77.0,45.0,20,0.84,42
2018-10-01,25,59.0,39.0,8,0.72,57
2018-10-02,26,66.0,46.0,16,0.72,58
2018-10-03,33,74.0,50.0,19,0.84,58
2018-10-04,30,68.0,49.0,15,0.71,55
2018-10-05,23,61.0,32.0,9,0.48,48
2018-10-06,20,64.0,22.0,11,0.43,66
2018-10-07,26,64.0,33.0,11,0.65,59
2018-10-08,24,45.0,32.0,9,0.49,63
2018-10-09,26,77.0,46.0,17,0.73,40
2018-10-10,29,82.0,54.0,20,0.91,46
2018-10-11,32,86.0,61.0,18,0.92,53
2018-10-12,35,77.0,47.0,11,0.8,44
2018-10-13,35,66.0,47.0,10,0.77,23
2018-10-14,36,64.0,44.0,13,0.86,44
2018-10-15,38,74.0,52.0,19,0.97,49
2018-10-16,32,68.0,45.0,13,0.85,42
2018-10-17,24,45.0,38.0,7,0.79,32
2018-10-18,25,46.0,34.0,7,0.72,32
2018-10-19,17,24.0,25.0,4,0.59,45
2018-10-20,28,45.0,37.0,8,0.86,24
2018-10-21,36,88.0,32.0,7,0.79,32
2018-10-22,55,182.0,33.0,10,0.46,49
2018-10-23,54,157.0,56.0,14,0.97,34
2018-10-24,44,107.0,44.0,11,0.85,31
2018-10-25,25,86.0,37.0,11,0.52,53
2018-10-26,37,111.0,57.0,15,0.85,41
2018-10-27,43,109.0,64.0,21,0.99,43
2018-10-28,38,90.0,63.0,23,0.95,61
2018-10-29,41,103.0,65.0,24,1.02,37
2018-10-30,39,107.0,65.0,27,1.02,44
2018-10-31,43,115.0,78.0,28,1.35,36
2018-11-01,50,119.0,80.0,26,1.54,28
2018-11-02,47,94.0,51.0,19,1.13,40
2018-11-03,23,64.0,19.0,13,0.33,63
2018-11-04,24,37.0,26.0,8,0.58,45
2018-11-05,26,38.0,36.0,6,0.69,40
2018-11-06,34,48.0,38.0,8,0.76,36
2018-11-07,34,51.0,39.0,7,0.83,45
2018-11-08,48,91.0,63.0,15,1.53,41
2018-11-09,52,104.0,62.0,25,1.53,39
2018-11-10,29,70.0,35.0,12,0.71,60
2018-11-11,65,129.0,71.0,23,1.72,33
2018-11-12,79,146.0,82.0,25,2.13,36
2018-11-13,78,140.0,85.0,22,1.74,32
2018-11-14,36,111.0,32.0,9,0.57,47
2018-11-15,23,49.0,27.0,20,0.45,48
2018-11-16,26,52.0,33.0,15,0.58,39
2018-11-17,40,66.0,45.0,18,0.95,31
2018-11-18,45,80.0,51.0,20,1.21,30
2018-11-19,53,103.0,60.0,27,1.52,28
2018-11-20,38,78.0,42.0,23,0.89,42
2018-11-21,30,73.0,45.0,17,0.84,47
2018-11-22,59,124.0,73.0,33,1.66,30
2018-11-23,56,116.0,71.0,29,1.9,28
2018-11-24,57,115.0,69.0,38,1.77,28
2018-11-25,74,140.0,83.0,32,2.18,28
2018-11-26,91,214.5,37.0,14,0.58,36
2018-11-27,91,214.5,55.0,24,1.41,22
2018-11-28,91,214.5,81.0,33,2.09,26
2018-11-29,80,214.5,82.0,36,2.06,27
2018-11-30,54,145.0,65.0,29,1.67,27
2018-12-01,56,126.0,71.0,28,1.8,33
2018-12-02,75,214.5,35.0,15,0.82,40
2018-12-03,62,214.5,30.0,14,0.69,40
2018-12-04,44,164.0,37.0,14,0.83,40
2018-12-05,42,148.0,38.0,16,0.88,36
2018-12-06,26,88.0,23.0,11,0.59,48
2018-12-07,29,71.0,34.0,18,0.78,32
2018-12-08,29,70.0,32.0,27,0.88,25
2018-12-09,48,89.0,39.0,16,1.31,19
2018-12-10,45,86.0,31.0,18,0.89,40
2018-12-11,42,125.0,44.0,17,0.97,35
2018-12-12,66,143.0,62.0,26,1.86,22
2018-12-13,74,144.0,65.0,35,1.92,21
2018-12-14,61,112.0,47.0,26,1.54,22
2018-12-15,56,104.0,55.0,25,1.62,21
2018-12-16,68,122.0,65.0,33,2.05,23
2018-12-17,77,141.0,80.0,38,2.53,28
2018-12-18,82,145.0,86.0,38,2.81,21
2018-12-19,72,131.0,81.0,38,2.49,24
2018-12-20,50,100.0,56.0,25,1.53,34
2018-12-21,31,78.0,59.0,38,1.25,28
2018-12-28,27,77.0,27.0,20,0.77,35
2018-12-29,48,91.0,46.0,25,1.33,26
2018-12-30,69,106.0,50.0,21,1.75,24
2018-12-31,65,100.0,48.0,26,1.35,32
2019-01-01,82,118.0,64.0,22,2.14,31
2019-01-02,91,137.0,73.0,26,2.61,24
2019-01-03,52,81.0,49.0,31,1.43,29
2019-01-04,52,91.0,57.0,29,1.32,32
2019-01-05,68,115.0,70.0,36,2.08,24
2019-01-06,59,100.0,51.0,26,1.53,35
2019-01-07,31,71.0,39.0,23,0.84,45
2019-01-08,39,83.0,45.0,22,1.19,36
2019-01-09,55,100.0,51.0,26,1.53,30
2019-01-10,40,88.0,41.0,18,0.95,42
2019-01-11,77,137.0,73.0,31,2.3,26
2019-01-12,58,133.0,73.0,32,1.79,34
2019-01-13,61,120.0,80.0,37,2.13,30
2019-01-14,35,72.0,45.0,20,1.02,42
2019-01-15,21,49.0,35.0,14,0.67,48
2019-01-16,37,71.0,49.0,25,1.3,29
2019-01-17,46,87.0,54.0,27,1.57,32
2019-01-18,26,61.0,35.0,18,0.69,49
2019-01-19,34,74.0,46.0,23,1.05,34
2019-01-20,27,54.0,34.0,20,0.76,41
2019-01-21,52,82.0,58.0,20,1.33,34
2019-01-22,58,98.0,72.0,25,2.04,33
2019-01-23,54,96.0,71.0,30,2.06,30
2019-01-24,44,82.0,55.0,22,1.24,33
2019-01-25,42,82.0,59.0,21,1.25,38
2019-01-26,38,81.0,47.0,24,1.2,44
2019-01-27,23,52.0,30.0,16,0.59,58
2019-01-28,30,62.0,43.0,38,0.94,37
2019-01-29,29,57.0,45.0,26,1.04,38
2019-01-30,25,65.0,24.0,14,0.64,53
2019-01-31,30,84.0,32.0,10,0.67,49
2019-02-01,53,121.0,63.0,20,1.75,38
2019-02-02,29,102.0,34.0,20,0.69,51
2019-02-03,25,71.0,31.0,15,0.74,53
2019-02-04,38,86.0,45.0,25,1.21,51
2019-02-05,40,82.0,40.0,32,1.3,52
2019-02-06,24,51.0,30.0,20,0.81,57
2019-02-07,23,75.0,25.0,21,0.66,58
2019-02-08,31,125.0,17.0,18,0.52,61
2019-02-09,24,74.0,18.0,14,0.56,56
2019-02-10,30,83.0,24.0,15,0.71,52
2019-02-11,38,93.0,39.0,21,1.08,47
2019-02-12,37,101.0,45.0,20,1.08,51
2019-02-13,45,132.0,51.0,23,1.34,48
2019-02-14,35,174.0,19.0,8,0.43,64
2019-02-15,31,108.0,30.0,17,0.77,50
2019-02-16,31,80.0,26.0,27,0.73,55
2019-02-17,31,64.0,25.0,29,0.72,57
2019-02-18,37,70.0,31.0,15,0.9,62
2019-02-19,55,108.0,53.0,22,1.23,46
2019-02-20,39,77.0,39.0,13,1.08,46
2019-02-21,34,66.0,38.0,14,0.99,63
2019-02-22,45,79.0,46.0,15,1.21,43
2019-02-23,42,78.0,47.0,15,1.14,43
2019-02-24,38,62.0,28.0,13,0.76,67
2019-02-25,38,72.0,30.0,12,0.75,58
2019-02-26,43,88.0,33.0,15,0.82,54
2019-02-27,37,60.0,42.0,8,0.95,46
2019-02-28,38,60.0,47.0,10,1.18,38
2019-03-01,34,54.0,48.0,8,1.08,31
2019-03-02,39,68.0,46.0,11,1.23,46
2019-03-03,43,79.0,59.0,13,1.33,50
2019-03-04,37,76.0,48.0,17,1.02,54
2019-03-05,37,73.0,45.0,19,0.85,71
2019-03-06,40,77.0,56.0,14,1.08,57
2019-03-07,31,53.0,38.0,8,0.87,61
2019-03-08,27,57.0,33.0,10,0.83,61
2019-03-09,34,70.0,33.0,10,0.73,70
2019-03-10,27,74.0,29.0,9,0.53,77
2019-03-11,22,64.0,31.0,14,0.57,69
2019-03-12,29,83.0,49.0,17,0.96,61
2019-03-13,24,61.0,34.0,20,0.61,65
2019-03-14,34,76.0,50.0,16,1.14,56
2019-03-15,33,81.0,59.0,18,0.96,61
2019-03-16,34,85.0,51.0,16,0.94,58
2019-03-17,32,70.0,38.0,15,0.76,69
2019-03-18,38,86.0,51.0,15,0.93,68
2019-03-19,31,85.0,41.0,18,0.81,66
2019-03-20,33,133.0,21.0,8,0.38,76
2019-03-21,30,116.0,26.0,11,0.48,70
2019-03-22,28,89.0,35.0,18,0.56,60
2019-03-23,33,94.0,52.0,13,0.78,63
2019-03-24,33,99.0,40.0,12,0.68,74
2019-03-25,36,109.0,51.0,17,0.85,72
2019-03-26,39,119.0,48.0,22,0.8,66
2019-03-27,46,175.0,46.0,13,0.81,62
2019-03-28,55,214.5,40.0,10,0.62,64
2019-03-29,29,116.0,26.0,10,0.5,71
2019-03-30,31,109.0,39.0,11,0.65,67
2019-03-31,32,92.0,52.0,18,0.87,67
2019-04-01,36,121.0,53.0,19,0.85,70
2019-04-02,24,72.0,39.0,11,0.57,87
2019-04-03,32,89.0,56.0,16,0.72,73
2019-04-04,28,81.0,40.0,10,0.63,91
2019-04-05,31,95.0,57.0,19,0.88,65
2019-04-06,42,164.0,48.0,17,0.78,67
2019-04-07,38,141.0,42.0,15,0.81,74
2019-04-08,28,84.0,24.0,7,0.56,87
2019-04-09,18,40.0,21.0,9,0.5,77
2019-04-10,16,46.0,17.0,11,0.44,89
2019-04-11,19,59.0,33.0,14,0.47,76
2019-04-12,21,55.0,25.0,6,0.53,90
2019-04-13,22,46.0,24.0,6,0.44,73
2019-04-14,24,58.0,39.0,8,0.65,68
2019-04-15,25,67.0,49.0,12,0.6,53
2019-04-16,31,81.0,62.0,12,1.02,68
2019-04-17,30,90.0,66.0,15,0.95,84
2019-04-18,23,68.0,43.0,10,0.78,65
2019-04-19,37,123.0,39.0,11,0.63,64
2019-04-20,35,92.0,27.0,5,0.5,76
2019-04-21,30,83.0,50.0,14,0.86,71
2019-04-22,27,80.0,49.0,9,0.67,78
2019-04-23,27,70.0,55.0,13,0.7,87
2019-04-24,36,142.0,26.0,5,0.44,79
2019-04-25,31,94.0,38.0,15,0.56,82
2019-04-26,37,122.0,45.0,9,0.62,76
2019-04-27,37,84.0,19.0,6,0.48,93
2019-04-28,29,62.0,29.0,8,0.5,82
2019-04-29,23,55.0,24.0,9,0.46,66
2019-04-30,17,39.0,27.0,5,0.52,68
2019-05-01,25,65.0,36.0,6,0.55,61
2019-05-02,23,62.0,38.0,7,0.58,57
2019-05-03,18,41.0,24.0,8,0.64,84
2019-05-04,22,56.0,40.0,8,0.62,70
2019-05-05,18,36.0,19.0,4,0.52,81
2019-05-06,14,29.0,23.0,4,0.55,84
2019-05-07,13,26.0,24.0,5,0.65,82
2019-05-08,15,30.0,17.0,7,0.42,81
2019-05-09,16,37.0,31.0,5,0.51,63
2019-05-10,19,43.0,32.0,8,0.54,70
2019-05-11,19,42.0,30.0,5,0.5,76
2019-05-12,91,214.5,18.0,4,0.42,78
2019-05-13,91,214.5,39.0,7,0.64,55
2019-05-14,28,81.0,30.0,5,0.53,83
2019-05-15,49,168.0,33.0,4,0.53,71
2019-05-16,32,106.0,34.0,6,0.7,73
2019-05-17,25,75.0,35.0,10,0.74,72
2019-05-18,36,123.0,20.0,5,0.5,83
2019-05-19,36,120.0,16.0,5,0.42,88
2019-05-20,25,84.0,39.0,7,0.58,61
2019-05-21,23,76.0,42.0,12,0.67,67
2019-05-22,21,71.0,45.0,13,0.66,72
2019-05-23,23,68.0,49.0,15,0.7,68
2019-05-24,20,61.0,45.0,9,0.59,71
2019-05-25,37,122.0,40.0,11,0.61,63
2019-05-26,28,99.0,21.0,6,0.36,81
2019-05-27,17,37.0,18.0,4,0.53,84
2019-05-28,22,53.0,30.0,7,0.66,66
2019-05-29,20,52.0,36.0,10,0.49,71
2019-05-30,16,47.0,34.0,7,0.53,91
2019-05-31,25,72.0,49.0,14,0.8,56
2019-06-01,26,71.0,40.0,9,0.72,64
2019-06-02,19,56.0,33.0,7,0.51,86
2019-06-03,16,47.0,32.0,8,0.48,90
2019-06-04,21,55.0,35.0,8,0.5,63
2019-06-05,18,42.0,32.0,8,0.57,71
2019-06-06,18,48.0,33.0,10,0.51,75
2019-06-07,21,57.0,31.0,17,0.49,72
2019-06-08,20,53.0,29.0,18,0.5,78
2019-06-09,17,47.0,31.0,7,0.47,80
2019-06-10,19,47.0,35.0,9,0.59,75
2019-06-11,19,43.0,29.0,5,0.44,66
2019-06-14,34,61.0,20.0,4,0.38,70
2019-06-15,21,48.0,24.0,6,0.48,77
2019-06-17,22,60.0,52.0,15,0.86,71
2019-06-18,21,54.0,52.0,13,0.69,55
2019-06-19,15,31.0,30.0,7,0.58,88
2019-06-20,13,33.0,32.0,12,0.7,62
2019-06-25,16,46.0,27.0,7,0.58,78
2019-06-26,13,35.0,23.0,5,0.45,64
2019-06-27,10,23.0,22.0,4,0.52,75
2019-06-28,13,36.0,35.0,5,0.6,76
2019-06-29,22,70.0,52.0,15,0.75,44
2019-06-30,17,51.0,38.0,10,0.55,58
2019-07-01,22,63.0,42.0,11,0.7,70
2019-07-02,18,54.0,38.0,8,0.57,60
2019-07-03,20,50.0,35.0,11,0.63,69
2019-07-04,16,41.0,36.0,8,0.62,87
2019-07-05,25,95.0,39.0,10,0.63,74
2019-07-06,22,84.0,38.0,8,0.64,74
2019-07-07,17,56.0,23.0,4,0.46,88
2019-07-12,18,41.0,42.0,7,0.66,113
2019-07-13,20,49.0,41.0,14,0.77,124
2019-07-14,20,55.0,43.0,9,0.7,78
2019-07-15,17,32.0,38.0,5,0.66,84
2019-07-16,17,46.0,47.0,7,0.89,83
2019-07-17,19,50.0,47.0,10,0.97,88
2019-07-18,20,54.0,49.0,9,0.68,64
2019-07-19,12,24.0,28.0,5,0.5,93
2019-07-20,14,43.0,46.0,8,0.8,82
2019-07-21,13,36.0,43.0,6,0.58,59
2019-07-22,17,56.0,41.0,7,0.79,88
2019-07-23,21,68.0,45.0,15,0.85,83
2019-07-24,18,53.0,36.0,5,0.59,76
2019-07-25,17,52.0,52.0,11,0.86,56
2019-07-26,16,58.0,43.0,11,0.72,77
2019-08-06,16,49.0,38.0,7,0.78,81
2019-08-07,21,60.0,40.0,10,0.77,78
2019-08-08,17,45.0,23.0,5,0.45,80
2019-08-09,15,41.0,31.0,6,0.61,76
2019-08-10,17,47.0,38.0,9,0.74,79
2019-08-11,18,56.0,39.0,12,0.82,82
2019-08-21,16,38.0,31.0,6,0.57,51
2019-08-22,19,40.0,23.0,23,0.6,64
2019-08-23,15,34.0,32.0,8,0.71,51
2019-08-24,15,37.0,46.0,6,0.72,47
2019-08-25,15,49.0,38.0,8,0.89,56
2019-08-26,13,28.0,27.0,5,0.63,83
2019-08-27,18,53.0,42.0,9,0.88,77
2019-08-28,20,39.0,34.0,10,0.76,66
2019-09-01,22,54.0,40.0,14,0.8,68
2019-09-02,17,41.0,30.0,6,0.67,61
2019-09-03,15,33.0,23.0,5,0.59,55
2019-09-04,22,50.0,32.0,7,0.83,61
2019-09-05,21,49.0,34.0,8,0.7,62
2019-09-06,19,49.0,33.0,8,0.77,56
2019-09-07,24,67.0,33.0,11,0.74,69
2019-09-08,29,77.0,28.0,13,0.81,70
2019-09-09,12,23.0,16.0,8,0.48,91
2019-09-10,19,46.0,43.0,8,0.8,50
2019-09-11,21,48.0,41.0,11,0.85,71
2019-09-12,12,27.0,23.0,8,0.56,49
2019-09-13,16,32.0,28.0,14,0.54,49
2019-09-14,19,43.0,32.0,9,0.66,56
2019-09-15,19,46.0,42.0,7,0.69,52
2019-09-16,25,66.0,46.0,15,1.13,37
2019-09-17,16,32.0,32.0,6,0.63,57
2019-09-18,16,33.0,30.0,6,0.49,58
2019-09-19,23,48.0,40.0,8,0.82,38
2019-09-20,29,62.0,46.0,9,0.6,58
2019-09-21,31,85.0,59.0,16,0.95,42
2019-09-22,29,77.0,59.0,17,0.88,51
2019-09-23,27,69.0,52.0,20,0.92,48
2019-09-24,30,69.0,52.0,16,0.88,50
2019-09-25,31,77.0,63.0,18,1.17,55
2019-09-26,33,87.0,64.0,17,1.08,47
2019-09-27,33,87.0,66.0,18,1.09,44
2019-09-28,31,81.0,57.0,21,0.9,53
2019-09-29,27,77.0,56.0,14,1.01,53
2019-09-30,28,70.0,43.0,10,0.82,47
2019-10-01,30,61.0,36.0,8,0.73,64
2019-10-02,20,42.0,30.0,7,0.68,50
2019-10-03,21,59.0,29.0,12,0.58,47
2019-10-04,22,46.0,23.0,5,0.6,51
2019-10-05,25,48.0,33.0,8,0.73,26
2019-10-06,17,28.0,19.0,9,0.52,49
2019-10-07,26,49.0,36.0,12,1.2,30
2019-10-08,27,52.0,43.0,9,0.68,27
2019-10-09,25,54.0,42.0,11,0.82,28
2019-10-10,29,71.0,55.0,12,0.95,26
2019-10-11,36,89.0,65.0,19,1.13,17
2019-10-12,31,73.0,49.0,19,0.83,48
2019-10-13,33,75.0,57.0,18,0.93,25
2019-10-14,30,61.0,40.0,12,0.75,43
2019-10-15,24,41.0,27.0,17,0.64,38
2019-10-16,26,44.0,39.0,6,0.7,46
2019-10-17,40,88.0,67.0,14,1.1,38
2019-10-18,44,103.0,64.0,19,1.57,29
2019-10-19,33,83.0,35.0,11,0.7,39
2019-10-20,35,112.0,53.0,14,0.95,38
2019-10-21,40,102.0,57.0,20,1.08,21
2019-10-22,40,76.0,60.0,22,1.07,35
2019-10-23,40,78.0,44.0,14,0.88,34
2019-10-24,25,57.0,28.0,5,0.61,42
2019-10-25,36,72.0,40.0,10,1.03,27
2019-10-26,34,76.0,55.0,12,1.04,28
2019-10-27,44,97.0,59.0,19,1.35,22
2019-10-28,56,132.0,77.0,27,1.84,31
2019-10-29,56,130.0,72.0,28,1.78,23
2019-10-30,52,142.0,76.0,28,1.76,18
2019-10-31,49,123.0,65.0,38,1.5,13
2019-10-31,49,123.0,65.0,38,1.5,13
2019-11-01,44,95.0,61.0,21,1.4,24
2019-11-02,51,120.0,75.0,27,1.81,26
2019-11-03,53,125.0,77.0,27,1.82,26
2019-11-04,47,102.0,67.0,20,1.49,22
2019-11-05,50,81.0,63.0,22,1.6,7
2019-11-06,48,75.0,57.0,9,1.13,21
2019-11-07,50,99.0,68.0,16,1.52,21
2019-11-08,39,77.0,53.0,14,1.2,26
2019-11-09,32,68.0,35.0,14,0.63,56
2019-11-10,46,103.0,71.0,23,1.62,17
2019-11-11,50,111.0,71.0,29,1.44,29
2019-11-12,31,74.0,49.0,21,0.87,33
2019-11-13,31,79.0,52.0,14,1.06,37
2019-11-14,55,155.0,81.0,25,2.08,26
2019-11-15,60,144.0,84.0,38,1.7,20
2019-11-16,53,144.0,65.0,35,1.38,31
2019-11-17,55,186.0,31.0,7,0.52,53
2019-11-18,58,148.0,69.0,27,1.23,15
2019-11-19,79,183.0,88.0,28,1.8,16
2019-11-20,52,115.0,72.0,20,1.34,25
2019-11-21,66,141.0,76.0,21,1.78,13
2019-11-22,46,93.0,46.0,18,1.19,29
2019-11-23,33,90.0,48.0,23,0.84,31
2019-11-24,30,60.0,33.0,16,0.72,45
2019-11-25,47,93.0,58.0,20,1.4,18
2019-11-26,40,75.0,44.0,14,1.15,28
2019-11-27,38,91.0,43.0,17,0.98,42
2019-11-28,47,87.0,48.0,17,1.31,23
2019-11-29,36,80.0,32.0,13,0.76,37
2019-11-30,28,57.0,32.0,9,0.61,47
2019-12-01,40,62.0,47.0,11,0.86,38
2019-12-02,57,98.0,60.0,16,1.47,27
2019-12-03,80,134.0,74.0,22,1.83,24
2019-12-04,84,148.0,83.0,36,2.15,17
2019-12-05,91,168.0,90.5,32,2.5,16
2019-12-06,91,173.0,90.5,38,2.75,20
2019-12-07,77,145.0,85.0,38,2.33,17
2019-12-08,91,178.0,90.5,38,2.68,18
2019-12-09,91,182.0,90.5,38,2.96,24
2019-12-10,88,164.0,87.0,38,2.85,21
2019-12-11,80,154.0,90.0,38,2.56,18
2019-12-12,82,154.0,88.0,38,2.34,17
2019-12-13,86,162.0,90.5,38,2.71,18
2019-12-14,91,159.0,90.5,38,2.37,22
2019-12-15,75,129.0,68.0,38,1.79,20
2019-12-16,35,71.0,34.0,18,0.73,53
2019-12-17,26,46.0,29.0,23,0.65,63
2019-12-18,37,70.0,54.0,20,1.22,37
2019-12-19,36,68.0,51.0,26,1.26,44
2019-12-20,69,125.0,84.0,34,1.99,22
2019-12-21,80,148.0,90.5,38,2.67,20
2019-12-22,65,126.0,84.0,38,2.5,18
2019-12-23,77,148.0,87.0,38,3.0,16
2019-12-24,57,129.0,67.0,33,1.9,20
2019-12-25,30,75.0,32.0,14,0.78,43
2019-12-26,37,95.0,59.0,29,1.65,21
2019-12-27,66,134.0,75.0,38,2.6,15
2019-12-28,69,137.0,90.5,38,2.88,19
2019-12-29,42,89.0,62.0,38,1.83,21
2019-12-30,44,95.0,74.0,38,1.86,19
2019-12-31,68,133.0,90.5,38,2.63,16
2020-01-01,73,124.0,90.5,38,2.3,19
2020-01-02,64,107.0,76.0,27,2.11,12
2020-01-03,91,159.0,90.5,30,3.1,13
2020-01-04,91,157.0,90.5,38,2.72,18
2020-01-05,44,84.0,58.0,17,1.18,31
2020-01-06,34,54.0,45.0,10,0.85,54
2020-01-07,53,78.0,54.0,25,1.42,31
2020-01-08,81,121.0,81.0,26,1.92,21
2020-01-09,59,87.0,41.0,22,1.03,55
2020-01-10,50,61.0,38.0,19,0.97,64
2020-01-11,61,83.0,65.0,15,1.39,44
2020-01-12,48,72.0,68.0,23,1.53,31
2020-01-13,40,66.0,60.0,20,1.12,38
2020-01-14,55,87.0,61.0,17,1.62,29
2020-01-15,55,78.0,47.0,18,1.23,33
2020-01-16,78,113.0,72.0,20,1.88,25
2020-01-17,91,132.0,82.0,22,2.25,22
2020-01-18,47,75.0,54.0,18,1.23,40
2020-01-19,42,73.0,69.0,28,1.56,28
2020-01-20,58,93.0,75.0,29,2.19,25
2020-01-21,75,112.0,88.0,29,2.25,31
2020-01-22,67,100.0,73.0,27,1.81,32
2020-01-23,43,65.0,50.0,21,1.16,47
2020-01-24,36,56.0,37.0,16,0.87,62
2020-01-25,76,101.0,46.0,24,1.58,49
2020-01-26,58,73.0,42.0,15,1.26,44
2020-01-27,67,88.0,46.0,20,1.6,42
2020-01-28,71,97.0,50.0,28,1.79,47
2020-01-29,66,93.0,59.0,27,1.88,46
2020-01-30,56,81.0,62.0,28,1.72,51
2020-01-31,52,75.0,57.0,27,1.52,58
2020-02-01,40,54.0,26.0,16,0.85,78
2020-02-02,32,48.0,37.0,18,1.22,54
2020-02-03,40,63.0,54.0,23,1.45,50
2020-02-04,42,67.0,54.0,29,1.58,52
2020-02-05,47,70.0,47.0,24,1.31,46
2020-02-06,49,71.0,47.0,26,1.75,45
2020-02-07,44,63.0,41.0,19,1.35,56
2020-02-08,40,64.0,39.0,19,1.04,65
2020-02-09,52,80.0,53.0,25,1.51,52
2020-02-10,58,87.0,63.0,27,1.69,46
2020-02-11,45,72.0,59.0,25,1.49,58
2020-02-12,35,65.0,62.0,27,1.55,50
2020-02-13,40,158.0,39.0,20,1.14,49
2020-02-14,34,154.0,10.0,8,0.37,77
2020-02-15,20,56.0,20.0,9,0.53,71
2020-02-16,32,67.0,39.0,20,1.05,57
2020-02-17,40,78.0,56.0,25,1.26,50
2020-02-18,37,77.0,44.0,19,1.08,53
2020-02-19,43,102.0,57.0,24,1.36,46
2020-02-20,54,214.5,18.0,9,0.45,72
2020-02-21,40,155.0,37.0,14,0.9,57
2020-02-22,48,125.0,60.0,22,1.2,49
2020-02-23,57,129.0,77.0,26,1.54,42
2020-02-24,46,101.0,58.0,19,1.41,44
2020-02-25,41,111.0,59.0,28,1.12,49
2020-02-26,41,107.0,52.0,26,1.08,66
2020-02-27,36,86.0,31.0,12,0.79,77
2020-02-28,29,55.0,45.0,11,0.88,37
2020-02-29,27,84.0,38.0,13,0.88,56
2020-03-01,19,66.0,17.0,10,0.52,84
2020-03-02,25,68.0,37.0,14,0.75,59
2020-03-03,23,59.0,44.0,15,0.75,68
2020-03-04,36,82.0,63.0,22,1.19,50
2020-03-05,34,74.0,53.0,20,1.08,56
2020-03-06,30,65.0,42.0,12,1.09,52
2020-03-07,39,92.0,65.0,23,1.28,58
2020-03-08,28,88.0,18.0,6,0.46,80
2020-03-09,36,109.0,21.0,11,0.53,73
2020-03-10,41,109.0,60.0,21,1.29,46
2020-03-11,42,100.0,62.0,24,1.15,58
2020-03-12,40,139.0,33.0,9,0.63,66
2020-03-13,48,172.0,27.0,8,0.62,81
2020-03-14,45,129.0,46.0,14,0.9,66
2020-03-15,38,94.0,61.0,13,1.08,35
2020-03-16,37,63.0,39.0,7,0.75,61
2020-03-17,44,96.0,67.0,14,1.26,57
2020-03-18,44,106.0,65.0,19,1.21,55
2020-03-19,46,155.0,64.0,21,1.3,52
2020-03-20,44,135.0,55.0,16,1.05,60
2020-03-21,35,91.0,41.0,8,0.82,83
2020-03-22,41,114.0,55.0,17,1.15,67
2020-03-23,35,103.0,40.0,11,0.83,76
